,full_text,hashtag,id
1027,"Medical students and junior doctors have to cope with high pressure on a daily basis, so mindset matters. Here's how new training at the Melbourne Medical School is helping them to build resilience: https://t.co/6KuCQTtBzy https://t.co/9Y6xDIaYWj",[],1031394938083139584
1028,"RT @UniMelbMDHS: Catch our lovely staff before the end of #UnimelbOpenDay at 4pm! We'll be at the Medical Building, Kenneth Myer and Health…",['UnimelbOpenDay'],1031054652060717056
1029,"RT @angelina_fong: There is a buzz through the #laboratory experience in Level 3 medical building. 

Come and measure your own body’s respo…",['laboratory'],1031023961969020928
1030,"There is a buzz through the #laboratory experience in Level 3 medical building. 

Come and measure your own body’s responses and see what #physiology is all about. 

See our future #students having fun!
 
#UnimelbOpenDay 
#UnimelbHealth 
@unimelb
@UniMelbMDHS https://t.co/t0owEWtjYj","['laboratory', 'physiology', 'students', 'UnimelbOpenDay', 'UnimelbHealth']",1031022337930354688
1031,"RT @angelina_fong: And it’s off to the races. 

Come and visit us at the Medical Building for engagement activities. 
 
#UnimelbOpenDay 
#U…",['UnimelbOpenDay'],1031019976088580101
1032,RT @unimelb: If you’re near the Medical Building stop by for a lab experience and virtual reality! Find out what it’s like to be a Biomedic…,[],1031014238402306048
1033,RT @unimelb: If you’re near the Medical Building stop by for a lab experience and virtual reality! Find out what it’s like to be a Biomedic…,[],1031012215820713984
1034,RT @unimelb: If you’re near the Medical Building stop by for a lab experience and virtual reality! Find out what it’s like to be a Biomedic…,[],1031006258994720769
1035,RT @DrRachelNowak: Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and med…,[],1031000406791315456
1036,RT @unimelb: If you’re near the Medical Building stop by for a lab experience and virtual reality! Find out what it’s like to be a Biomedic…,[],1030996746497748992
1037,RT @unimelb: If you’re near the Medical Building stop by for a lab experience and virtual reality! Find out what it’s like to be a Biomedic…,[],1030996130354667520
1038,If you’re near the Medical Building stop by for a lab experience and virtual reality! Find out what it’s like to be a Biomedical student. #UniMelbOpenDay https://t.co/GmLkKgZEdG,['UniMelbOpenDay'],1030995605026271232
1039,RT @DrRachelNowak: Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and med…,[],1030994112537800704
1040,"RT @angelina_fong: And it’s off to the races. 

Come and visit us at the Medical Building for engagement activities. 
 
#UnimelbOpenDay 
#U…",['UnimelbOpenDay'],1030981387371728896
1041,"RT @angelina_fong: And it’s off to the races. 

Come and visit us at the Medical Building for engagement activities. 
 
#UnimelbOpenDay 
#U…",['UnimelbOpenDay'],1030980449365975040
1042,"And it’s off to the races. 

Come and visit us at the Medical Building for engagement activities. 
 
#UnimelbOpenDay 
#UnimelbHealth 
@unimelb
@UniMelbMDHS https://t.co/YLe3n2esKs","['UnimelbOpenDay', 'UnimelbHealth']",1030979137068916738
1043,RT @unimelb: Medical students and junior doctors have to cope with high stakes on a daily basis. Here's how a new program is helping them b…,[],1030724942898372610
1044,RT @DrRachelNowak: Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and med…,[],1030701677643362304
1045,Australia: mindset matters .. medical students and junior doctors have to cope with high stakes on a daily basis. A new program is helping to build resilience via @unimelb https://t.co/LRuCmVrCP7 https://t.co/D90wkHZjME,[],1030659775560728576
1046,RT @unimelb: Medical students and junior doctors have to cope with high stakes on a daily basis. Here's how a new program is helping them b…,[],1030658561469120512
1047,RT @unimelb: Medical students and junior doctors have to cope with high stakes on a daily basis. Here's how a new program is helping them b…,[],1030648814959509504
1048,Medical students and junior doctors have to cope with high stakes on a daily basis. Here's how a new program is helping them build resilience #UnimelbPursuit https://t.co/kR6lV7Te1x,['UnimelbPursuit'],1030647167130591232
1049,RT @MelbBSchool: Medical students and junior doctors have to cope with high stakes on a daily basis; now a new program with Jill Klein is h…,[],1030394974536232961
1050,RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelb…,['3DPrinting'],1030391811439648768
1051,"Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and medical practitioners on the straight and narrow. Butterflies. Beetles. It's all there, in this snapshot of research @unimelb https://t.co/7rjazHP8JT https://t.co/pCZ38d0mCp",[],1030348907350355968
1052,Medical students and junior doctors have to cope with high stakes on a daily basis; now a new program with Jill Klein is helping them build resilience: https://t.co/aW1eF0U31v https://t.co/cOQXB5Uuff,[],1030295377155477506
1053,RT @scigallerymel: Calling all artists! @StVincentsMelb and @unimelb are offering a week-long residency program for artists who are interes…,[],1030292723234832386
1054,RT @inquisitiveGyn: As a gynaecological surgeon &amp; medical educator @thewomens @unimelb @UniMelbMDHS committed to best practice #MedEd &amp; #si…,['MedEd'],1030257978786471937
1055,RT @3dheals: RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_He…,['3DPrinting'],1030240993768099840
1056,RT @inquisitiveGyn: As a gynaecological surgeon &amp; medical educator @thewomens @unimelb @UniMelbMDHS committed to best practice #MedEd &amp; #si…,['MedEd'],1030235649734057984
1057,RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelbMDHS @unimelb @pauldurso @CSIROnews https://t.co/feTcQWrv6x https://t.co/hNBwnWitlQ,['3DPrinting'],1030229750130847745
1058,RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelb…,['3DPrinting'],1030228762405687296
1059,RT @inquisitiveGyn: As a gynaecological surgeon &amp; medical educator @thewomens @unimelb @UniMelbMDHS committed to best practice #MedEd &amp; #si…,['MedEd'],1030205485222227968
1060,RT @inquisitiveGyn: As a gynaecological surgeon &amp; medical educator @thewomens @unimelb @UniMelbMDHS committed to best practice #MedEd &amp; #si…,['MedEd'],1030136746229547008
1061,RT @inquisitiveGyn: As a gynaecological surgeon &amp; medical educator @thewomens @unimelb @UniMelbMDHS committed to best practice #MedEd &amp; #si…,['MedEd'],1030078614857953280
1062,"As a gynaecological surgeon &amp; medical educator @thewomens @unimelb @UniMelbMDHS committed to best practice #MedEd &amp; #simulation education this is exciting news for @RACSurgeons @ranzcog surgeons, trainees &amp; others in the precinct and beyond. Thank you @JillHennessyMP https://t.co/Z0h0iqqDus","['MedEd', 'simulation']",1030073124950163456
1063,RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelb…,['3DPrinting'],1030064962771677184
1064,RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelb…,['3DPrinting'],1030063581075726336
1065,RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelb…,['3DPrinting'],1030056540181422080
1066,RT @ozvascdoc: All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelb…,['3DPrinting'],1030024298654621696
1067,All ready to speak on Medical Applications of #3DPrinting at @RMIT @3dmedLab @3dheals event tonight. @Austin_Health @UniMelbMDHS @unimelb @pauldurso @CSIROnews https://t.co/RZFr5fF3FN,['3DPrinting'],1030022209647996928
1068,RT @UniMelbMDHS: Did you know on #UnimelbOpenDay all of our museums have their doors open to the public? Experience the history of medicine…,['UnimelbOpenDay'],1029754737867010048
1069,RT @UniMelbMDHS: Did you know on #UnimelbOpenDay all of our museums have their doors open to the public? Experience the history of medicine…,['UnimelbOpenDay'],1029525921630498816
1070,RT @UniMelbMDHS: Did you know on #UnimelbOpenDay all of our museums have their doors open to the public? Experience the history of medicine…,['UnimelbOpenDay'],1029523967080648705
1071,"RT @DrAdrienneOneil: V excited to be teaching into the Dept of Medical Education's Grad Dip @unimelb today! As part of ""Teaching in the #me…",[],1029497564972777472
1072,"V excited to be teaching into the Dept of Medical Education's Grad Dip @unimelb today! As part of ""Teaching in the #metoo era"", we will discuss sex &amp; gender inequities in pop health, medical practice &amp; training, patient outcomes, research &amp; dissemination. Much to talk about!",['metoo'],1029496617391386624
1073,RT @UniMelbMDHS: Did you know on #UnimelbOpenDay all of our museums have their doors open to the public? Experience the history of medicine…,['UnimelbOpenDay'],1029458274884628480
1074,RT @UniMelbMDHS: Did you know on #UnimelbOpenDay all of our museums have their doors open to the public? Experience the history of medicine…,['UnimelbOpenDay'],1029431198613954560
1075,RT @UniMelbMDHS: Did you know on #UnimelbOpenDay all of our museums have their doors open to the public? Experience the history of medicine…,['UnimelbOpenDay'],1029374707605237761
1076,Research finds mental health of teens with a disability significantly harmed by peer bullying. w/Prof @AKavanagh_melb @UniMelbMDHS @mdi_unimelb https://t.co/lkrG8fxMbw,[],1028083635663134720
1077,"Don't miss the upcoming event on Developing not-for-profit medicines: A 12 year journey to FDA Approval with guest presentation from Mark Sullivan, Managing Director, Medicines Development for Global Health.

Wed 5 Sept, 1pm-2pm.

Book here: https://t.co/5BOi9s1nCk https://t.co/DAWhz2xrUJ",[],1031357391441285120
1078,"RT @wespryor_: Who gets #assistiveproducts in #Bangladesh? 

Our work with @HI_UK using @WHO #GATE 'AT-Needs' tool. 

https://t.co/mjPwog9y…","['assistiveproducts', 'Bangladesh', 'GATE']",1031355868837818368
1079,A great opportunity to hear from @maartenijzerman on the challenges of health technology assessment in #genomics and #precisionmedicine. #HTA #healtheconomics https://t.co/wH7DpLL2D3,"['genomics', 'precisionmedicine', 'HTA', 'healtheconomics']",1031327244398948352
1080,"RT @Psychunimelb: Mental health in a changing climate: The evidence about the mental health risks linked with climate change is mounting, p…",[],1031325664190681088
1081,RT @LeeneCynthia: @AKavanagh_melb Our new paper showing the high levels of  bullying adolescents with #disability experience has dire conse…,['disability'],1031324992552615936
1082,"Mental health in a changing climate: The evidence about the mental health risks linked with climate change is mounting, presenting urgent opportunities to respond both locally and globally https://t.co/6z3CzpPxcf",[],1031322374317072384
1083,RT @susanvmalta: .@susanvmalta attending the Victorian Chief Psychiatrist’s Forum on Mental Health &amp; Ageing. Collecting material for the #M…,[],1031276523179859968
1084,"A crowdsourced family of algorithms can offer advanced warning of seizures for people with epilepsy. This, from the @unimelb, comes just 6 months after Google’s health arm Verily announced an algorithm that can quickly assess a patient’s heart attack risk. https://t.co/uKjQvb1WWK",[],1031211190368788480
1085,"RT @MSSIMelb: Most are aware of the potential physical health effects of heat waves, air pollution and other illnesses linked with climate…",[],1031098560375349248
1086,RT @UniMelbMDHS: Are you a health-focused Senior Research Fellow/Level C who wants to make an impact on national and global communities? @u…,[],1031077458026479616
1087,RT @UniMelbMDHS: Are you a health-focused Senior Research Fellow/Level C who wants to make an impact on national and global communities? @u…,[],1031075114123587584
1088,RT @UniMelbMDHS: Are you a health-focused Senior Research Fellow/Level C who wants to make an impact on national and global communities? @u…,[],1031073115034406913
1089,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031072417332912128
1090,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031072383266770945
1091,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031070865910202369
1092,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031070826429202432
1093,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031067039920664576
1094,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031067005313417217
1095,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031065847052161025
1096,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031065741871566849
1097,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031065508290813952
1098,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031065475579502592
1099,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031065162378141696
1100,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031065123752800257
1101,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031064844777054210
1102,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031064810576699392
1103,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031064442136453120
1104,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031064407277678592
1105,"@3dmedLab @unimelb @UniMelbMDHS And no @tessa_r_young it’s not for #DarthVader 😂🤣😂🤣 

@3dmedLab @Austin_Health @UniMelbMDHS",['DarthVader'],1031061124471382016
1106,"Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa #unsw #monashuni #monash #anu #Go8

@UNSW @unimelb @MonashUni @Sydney_Uni @UniofAdelaide @uwanews
@UQ_News @ANUmedia @AustralianLabor @beyondblue https://t.co/GeKVJnFEwT","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa', 'unsw', 'monashuni', 'monash', 'anu', 'Go8']",1031060790176972800
1107,"Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa #unsw #monashuni #monash #anu #Go8

@UNSW @unimelb @MonashUni @Sydney_Uni @UniofAdelaide @uwanews
@UQ_News @ANUmedia @AustralianLabor https://t.co/0QDuCJjhaZ","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa', 'unsw', 'monashuni', 'monash', 'anu', 'Go8']",1031058774696419328
1108,"RT @UniMelbMDHS: Catch our lovely staff before the end of #UnimelbOpenDay at 4pm! We'll be at the Medical Building, Kenneth Myer and Health…",['UnimelbOpenDay'],1031054652060717056
1109,Making the financial industry more like a health service https://t.co/1yD5EQOAKB,[],1031035641377644544
1110,RT @UniMelbMDHS: Make sure to pick up one of our handy #UnimelbHealth walking maps this #UnimelbOpenDay! Find your favourite info sessions…,"['UnimelbHealth', 'UnimelbOpenDay']",1031033145322221570
1111,"RT @unimelb: Have you visited the Kenneth Myer Building yet? Stop by to learn about health studies at Melbourne, join a tour and if you are…",[],1031027984193400837
1112,"RT @unimelb: Have you visited the Kenneth Myer Building yet? Stop by to learn about health studies at Melbourne, join a tour and if you are…",[],1031016957032714243
1113,"RT @UniMelbMDHS: Are you short sighted or long sighted? How strong is your grip? What does your ear look like (on the inside)?

Find out at…",[],1031016531977752576
1114,"Have you visited the Kenneth Myer Building yet? Stop by to learn about health studies at Melbourne, join a tour and if you are from a regional area or are interested in rural health come and have a chat to staff and students from @UniMelbMDHS Department of Rural Health. https://t.co/lrilhtQh9X",[],1031015205730484224
1115,RT @DrRachelNowak: Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and med…,[],1031000406791315456
1116,RT @DrRachelNowak: Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and med…,[],1030994112537800704
1117,RT @unimelb: Don’t forget to refuel! Head on down to the Outlook Rural Health club sausage sizzle next to the Baillieu Library. All proceed…,[],1030987061564596226
1118,Don’t forget to refuel! Head on down to the Outlook Rural Health club sausage sizzle next to the Baillieu Library. All proceeds go to the @FredHollows foundation. #UnimelbOpenDay https://t.co/VwLCqEetv9,['UnimelbOpenDay'],1030983949806264322
1119,"RT @MSSIMelb: Most are aware of the potential physical health effects of heat waves, air pollution and other illnesses linked with climate…",[],1030971251353735170
1120,"RT @DrKwangCham: https://t.co/01TcJWxCNQ
Honored to play a part in a student's journey to becoming an #optometrist @UniMelbDOVS  @UniMelbMD…",['optometrist'],1030792174219096064
1121,RT @GlobalSnakebite: #KingCobra meets #LargeBrownSpittingCobra... Rom Whitaker @MCBT_India and Royjan Taylor @BioKenSnakeFarm will be in Sy…,"['KingCobra', 'LargeBrownSpittingCobra']",1030789243071864833
1122,RT @unimelb: The unethical conduct in financial services being exposed by the #BankingRC is the latest wake up call for the industry to ref…,['BankingRC'],1030773980418912256
1123,"RT @UniMelbMDHS: Ready, set, action: @unimelb Open Day runs from 10–4pm tomorrow and we can't wait to meet you! Capture the day with our He…",[],1030767685947150336
1124,"https://t.co/01TcJWxCNQ
Honored to play a part in a student's journey to becoming an #optometrist @UniMelbDOVS  @UniMelbMDHS  @unimelb @OptometryAus",['optometrist'],1030755988234633216
1125,"RT @UniMelbMDHS: Ready, set, action: @unimelb Open Day runs from 10–4pm tomorrow and we can't wait to meet you! Capture the day with our He…",[],1030741589360930816
1126,Research finds mental health of teens with a disability significantly harmed by peer bullying. w/Prof @AKavanagh_melb @UniMelbMDHS @mdi_unimelb https://t.co/lkrG8fxMbw,[],1028083635663134720
1127,"Don't miss the upcoming event on Developing not-for-profit medicines: A 12 year journey to FDA Approval with guest presentation from Mark Sullivan, Managing Director, Medicines Development for Global Health.

Wed 5 Sept, 1pm-2pm.

Book here: https://t.co/5BOi9s1nCk https://t.co/DAWhz2xrUJ",[],1031357391441285120
1128,"RT @wespryor_: Who gets #assistiveproducts in #Bangladesh? 

Our work with @HI_UK using @WHO #GATE 'AT-Needs' tool. 

https://t.co/mjPwog9y…","['assistiveproducts', 'Bangladesh', 'GATE']",1031355868837818368
1129,A great opportunity to hear from @maartenijzerman on the challenges of health technology assessment in #genomics and #precisionmedicine. #HTA #healtheconomics https://t.co/wH7DpLL2D3,"['genomics', 'precisionmedicine', 'HTA', 'healtheconomics']",1031327244398948352
1130,"RT @Psychunimelb: Mental health in a changing climate: The evidence about the mental health risks linked with climate change is mounting, p…",[],1031325664190681088
1131,RT @LeeneCynthia: @AKavanagh_melb Our new paper showing the high levels of  bullying adolescents with #disability experience has dire conse…,['disability'],1031324992552615936
1132,"Mental health in a changing climate: The evidence about the mental health risks linked with climate change is mounting, presenting urgent opportunities to respond both locally and globally https://t.co/6z3CzpPxcf",[],1031322374317072384
1133,RT @susanvmalta: .@susanvmalta attending the Victorian Chief Psychiatrist’s Forum on Mental Health &amp; Ageing. Collecting material for the #M…,[],1031276523179859968
1134,"A crowdsourced family of algorithms can offer advanced warning of seizures for people with epilepsy. This, from the @unimelb, comes just 6 months after Google’s health arm Verily announced an algorithm that can quickly assess a patient’s heart attack risk. https://t.co/uKjQvb1WWK",[],1031211190368788480
1135,"RT @MSSIMelb: Most are aware of the potential physical health effects of heat waves, air pollution and other illnesses linked with climate…",[],1031098560375349248
1136,RT @UniMelbMDHS: Are you a health-focused Senior Research Fellow/Level C who wants to make an impact on national and global communities? @u…,[],1031077458026479616
1137,RT @UniMelbMDHS: Are you a health-focused Senior Research Fellow/Level C who wants to make an impact on national and global communities? @u…,[],1031075114123587584
1138,RT @UniMelbMDHS: Are you a health-focused Senior Research Fellow/Level C who wants to make an impact on national and global communities? @u…,[],1031073115034406913
1139,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031072417332912128
1140,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031072383266770945
1141,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031070865910202369
1142,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031070826429202432
1143,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031067039920664576
1144,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031067005313417217
1145,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031065847052161025
1146,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031065741871566849
1147,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031065508290813952
1148,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031065475579502592
1149,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031065162378141696
1150,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031065123752800257
1151,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031064844777054210
1152,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031064810576699392
1153,"RT @writerinsight: Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofade…","['usyd', 'sydneyuni', 'uq', 'unimelb']",1031064442136453120
1154,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031064407277678592
1155,"@3dmedLab @unimelb @UniMelbMDHS And no @tessa_r_young it’s not for #DarthVader 😂🤣😂🤣 

@3dmedLab @Austin_Health @UniMelbMDHS",['DarthVader'],1031061124471382016
1156,"Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa #unsw #monashuni #monash #anu #Go8

@UNSW @unimelb @MonashUni @Sydney_Uni @UniofAdelaide @uwanews
@UQ_News @ANUmedia @AustralianLabor @beyondblue https://t.co/GeKVJnFEwT","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa', 'unsw', 'monashuni', 'monash', 'anu', 'Go8']",1031060790176972800
1157,"Build Mental Armour with self-paced workbooks from CCI:
https://t.co/mAN1MorZ5B

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa #unsw #monashuni #monash #anu #Go8

@UNSW @unimelb @MonashUni @Sydney_Uni @UniofAdelaide @uwanews
@UQ_News @ANUmedia @AustralianLabor https://t.co/0QDuCJjhaZ","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa', 'unsw', 'monashuni', 'monash', 'anu', 'Go8']",1031058774696419328
1158,"RT @UniMelbMDHS: Catch our lovely staff before the end of #UnimelbOpenDay at 4pm! We'll be at the Medical Building, Kenneth Myer and Health…",['UnimelbOpenDay'],1031054652060717056
1159,Making the financial industry more like a health service https://t.co/1yD5EQOAKB,[],1031035641377644544
1160,RT @UniMelbMDHS: Make sure to pick up one of our handy #UnimelbHealth walking maps this #UnimelbOpenDay! Find your favourite info sessions…,"['UnimelbHealth', 'UnimelbOpenDay']",1031033145322221570
1161,"RT @unimelb: Have you visited the Kenneth Myer Building yet? Stop by to learn about health studies at Melbourne, join a tour and if you are…",[],1031027984193400837
1162,"RT @unimelb: Have you visited the Kenneth Myer Building yet? Stop by to learn about health studies at Melbourne, join a tour and if you are…",[],1031016957032714243
1163,"RT @UniMelbMDHS: Are you short sighted or long sighted? How strong is your grip? What does your ear look like (on the inside)?

Find out at…",[],1031016531977752576
1164,"Have you visited the Kenneth Myer Building yet? Stop by to learn about health studies at Melbourne, join a tour and if you are from a regional area or are interested in rural health come and have a chat to staff and students from @UniMelbMDHS Department of Rural Health. https://t.co/lrilhtQh9X",[],1031015205730484224
1165,RT @DrRachelNowak: Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and med…,[],1031000406791315456
1166,RT @DrRachelNowak: Two-dimensional nano-materials for better batteries. Exquisitely-designed replacement body parts. Keeping health and med…,[],1030994112537800704
